ano,mes,sigla_uf,densidade
2014,3,GO,10.298368927307
2014,3,MG,10.442129976289
2014,3,RO,5.3054193520015
2014,3,PI,3.6329764214554
2014,3,AL,4.1348890541619
2014,3,RS,12.836211207915
2014,3,SC,13.86608889028
2014,3,SE,5.3261385404493
2014,3,AC,5.0773829532122
2014,3,TO,5.2481997937983
2014,3,AP,2.1843656292007
2014,3,PE,5.1307752034794
2014,3,RJ,15.73951876267
2014,3,MA,2.3399316574288
2014,3,AM,4.3047636755069
2014,3,ES,10.551611906758
2014,3,CE,5.4630614350209
2014,3,PR,14.558918805379
2014,3,SP,19.880193760172
2014,3,PA,2.8843895864699
2014,3,PB,5.2198013448221
2014,3,DF,20.019349327774
2014,3,MS,10.478882031594
2015,3,RJ,16.766848875229
2015,3,PR,15.653782833885
2015,3,RN,7.0211324009611
2015,3,CE,6.6050187095907
2015,3,SE,6.0641366316239
2015,3,PB,5.9731964801205
2015,3,TO,6.0263347763348
2015,3,SP,20.522179204213
2015,3,MA,2.6806029703612
2015,3,MG,10.95427498
2015,3,AC,6.1058016633317
2015,3,MS,11.998975438388
2015,3,PA,3.1953984028014
2015,3,RS,13.818524635784
2015,3,DF,21.395806718058
2015,3,AL,4.4664978791172
2015,3,BA,5.1544154245589
2015,3,PE,5.4260704157387
2015,3,AM,5.3198418170746
2015,3,RO,6.8231561236261
2015,3,MT,9.5183628859956
2015,3,GO,11.350847786569
2015,3,ES,11.859773197198
2015,3,PI,4.1543259843279
2015,3,AP,4.7619428108753
2015,3,SC,15.42416348933
2015,3,RR,6.6088993351256
2016,3,AP,6.546025129161
2016,3,ES,12.078543254542
2016,3,GO,11.979265071178
2016,3,MS,12.657120172297
2016,3,TO,6.5279059299359
2016,3,MT,10.28217545566
2016,3,BA,5.2492861387059
2016,3,PR,16.150327805617
2016,3,PI,4.5495857089888
2016,3,MA,2.8863129198416
2016,3,SE,6.7519060945537
2016,3,PE,5.3834209382748
2016,3,RJ,17.72819785639
2016,3,MG,11.799267251618
2016,3,RS,13.892791806742
2016,3,RO,7.5954471316658
2016,3,SP,21.16836774732
2016,3,CE,6.7127267361218
2016,3,RR,7.116569270169
2016,3,AM,6.3873168769755
2016,3,PA,3.4969744446244
2016,3,PB,6.3232937297751
2016,3,DF,22.045093538903
2016,3,SC,16.37123316408
2016,3,RN,7.4877366781178
2016,3,AC,6.4577673292156
2016,3,AL,4.4615095428461
2017,3,AC,6.9060729508367
2017,3,AP,7.2679743574994
2017,3,GO,13.069443708085
2017,3,TO,7.0804917731205
2017,3,AL,4.6129415536878
2017,3,MG,12.668486243163
2017,3,MS,13.464393267785
2017,3,RN,8.1215010771229
2017,3,PE,5.5704599708236
2017,3,AM,6.6983334695266
2017,3,RR,7.2566891404413
2017,3,SC,18.003392782025
2017,3,CE,6.8755820025809
2017,3,PB,6.6730009263855
2017,3,MT,11.249992815073
2017,3,SP,21.603016815823
2017,3,MA,3.2225746314802
2017,3,ES,12.827399774064
2017,3,DF,22.845235280208
2017,3,SE,7.2714505695392
2017,3,RO,7.7945860719004
2017,3,PA,3.7496029764732
2017,3,RJ,18.452294650708
2017,3,RS,15.357595357285
2017,3,BA,5.4200924474781
2017,3,PR,16.893865541435
2017,3,PI,4.9991283178402
2018,3,RR,7.1745918765642
2018,3,AM,7.2783241715379
2018,3,MT,12.015180544792
2018,3,SC,20.341911862904
2018,3,MS,14.864620309921
2018,3,PR,18.838754048709
2018,3,DF,23.484525459262
2018,3,PA,4.4104865185831
2018,3,MG,14.333373611996
2018,3,RS,16.875851979551
2018,3,TO,7.5138982604758
2018,3,SE,8.3278120514869
2018,3,PI,5.6113569062675
2018,3,AP,7.7930657547366
2018,3,SP,22.490866255152
2018,3,AC,7.6720759770449
2018,3,BA,6.0803168729378
2018,3,MA,4.0533959674748
2018,3,RN,10.026338728538
2018,3,PB,7.7459572064295
2018,3,ES,13.811823453897
2018,3,GO,14.37235239657
2018,3,CE,8.2715626475812
2018,3,PE,5.7865471105741
2018,3,RJ,19.366149417464
2018,3,RO,8.5519451895793
2018,3,AL,4.8330140531657
2019,3,GO,14.629221889218
2019,3,MT,12.389664375168
2019,3,PB,8.832637390354
2019,3,RR,6.6496926641784
2019,3,TO,7.8190414401995
2019,3,AL,5.2567999470329
2019,3,RN,10.942768201299
2019,3,CE,9.6909102588696
2019,3,PA,4.6196762622927
2019,3,ES,15.008906481441
2019,3,PR,20.129330174271
2019,3,AC,7.6124081839255
2019,3,SE,9.1777757879971
2019,3,RO,9.2973385700525
2019,3,RS,18.808369753403
2019,3,MG,15.835827789069
2019,3,MA,4.1575936506538
2019,3,PI,6.0894198891051
2019,3,RJ,19.774941200329
2019,3,SC,22.346467963933
2019,3,AP,7.9927039858034
2019,3,MS,15.509331617676
2019,3,AM,8.0290182034014
2019,3,PE,6.2341056416324
2019,3,DF,24.743344125447
2019,3,SP,23.291110710184
2019,3,BA,6.9759043928564
2020,3,DF,23.831215003111
2020,3,RN,12.044103359907
2020,3,PE,6.7922588416472
2020,3,PB,10.300719713439
2020,3,ES,15.012678387021
2020,3,RR,6.3120603670424
2020,3,SC,25.249107161301
2020,3,RO,10.552406138784
2020,3,AL,5.1365197070616
2020,3,MA,4.6183412127548
2020,3,RJ,19.905377040631
2020,3,MT,12.973408263992
2020,3,PA,4.9466892715392
2020,3,RS,20.091377178593
2020,3,MG,16.701378930899
2020,3,PI,6.5667611809386
2020,3,BA,7.4454261744587
2020,3,CE,10.177957306103
2020,3,SE,10.9562551986
2020,3,GO,14.050858648623
2020,3,AP,9.6944536738041
2020,3,SP,23.65729307678
2020,3,TO,7.0743470836041
2020,3,PR,20.577731751134
2020,3,AC,8.0182779910084
2020,3,AM,8.6519630255969
2020,3,MS,14.844191370521
2021,3,MS,15.748947993767
2021,3,RO,12.952862852499
2021,3,AP,11.918683922564
2021,3,ES,16.266105847071
2021,3,RJ,21.076437668621
2021,3,PB,12.684027364303
2021,3,RR,8.9180441109602
2021,3,AL,5.9696384620457
2021,3,TO,7.9324734255286
2021,3,MG,18.56249471062
2021,3,AM,10.205969322059
2021,3,PA,6.1099019704295
2021,3,SC,28.672849728273
2021,3,RS,23.152422753691
2021,3,PR,23.449114514051
2021,3,BA,9.0361601523418
2021,3,MA,5.2519762887517
2021,3,DF,25.872256966845
2021,3,PE,7.461726941303
2021,3,AC,9.96299484611
2021,3,CE,13.439318139788
2021,3,GO,16.293547235272
2021,3,RN,15.883525528661
2021,3,PI,9.4690810244158
2021,3,SE,11.941235679151
2021,3,SP,25.962983739688
2021,3,MT,14.884068492607
2022,3,AC,11.862592019196
2022,3,RJ,21.319936971998
2022,3,SE,13.674430419154
2022,3,RO,15.750975883584
2022,3,MG,21.971361469962
2022,3,RN,18.244557630466
2022,3,PI,11.636188964792
2022,3,PR,25.651253323566
2022,3,AL,7.896650304827
2022,3,BA,10.65444605521
2022,3,SP,28.581532878254
2022,3,ES,19.414809463679
2022,3,GO,17.712582193878
2022,3,PB,14.210677343435
2022,3,CE,15.491679093737
2022,3,RS,26.675352740954
2022,3,SC,32.153433009837
2022,3,DF,26.470587284787
2022,3,AP,15.743157861153
2022,3,PE,9.2105329798787
2022,3,AM,10.979684987922
2022,3,PA,7.7739245793953
2022,3,RR,12.741128183444
2022,3,MA,7.1457469333571
2022,3,MS,17.840558638597
2022,3,MT,18.788030165669
2022,3,TO,9.5669739816084
2023,3,PR,27.786334041992
2023,3,BA,12.597470773535
2023,3,PI,12.877462376116
2023,3,RR,13.197643261151
2023,3,CE,17.679665156452
2023,3,RJ,24.398512219982
2023,3,RO,19.362232893279
2023,3,SP,31.998525724374
2023,3,AC,12.889234795055
2023,3,DF,30.092209346739
2023,3,ES,22.880610493947
2023,3,MS,21.699314397649
2023,3,AM,12.833761505135
2023,3,AP,19.496174547517
2023,3,GO,20.20457737156
2023,3,MA,8.9884920663035
2023,3,PA,9.6810648225041
2023,3,AL,9.5795666266242
2023,3,SE,16.743212895973
2023,3,RS,30.764267764753
2023,3,RN,21.490997775561
2023,3,SC,33.821352788405
2023,3,MG,25.635261168686
2023,3,MT,20.285868668336
2023,3,PB,16.175312838486
2023,3,PE,11.151454131664
2023,3,TO,12.498651964757
2011,4,MS,7.3072374954267
2011,4,RR,1.2668964768471
2011,4,ES,6.9821437106396
2011,4,PE,3.1183382201543
2011,4,RO,4.0018330667578
2011,4,SE,3.0025381802954
2011,4,PB,3.0365369300511
2011,4,AL,2.240574729514
2011,4,AM,2.2013297990663
2011,4,GO,7.1826153754929
2011,4,MA,1.1985922105445
2011,4,RJ,10.392841644262
2011,4,RN,3.5744960506965
2011,4,SC,10.121572822383
2011,4,AC,3.2171918005232
2011,4,PI,1.9438331071019
2011,4,SP,14.843661143702
2011,4,MG,7.4945056290831
2011,4,DF,15.354802813833
2011,4,BA,3.0128760227114
2011,4,TO,3.6209136373175
2011,4,CE,3.4081520934752
2011,4,AP,0.51051042080517
2011,4,MT,5.8125834809935
2011,4,RS,9.1437706630807
2011,4,PA,1.6672806846373
2011,4,PR,10.898732982234
2012,4,MA,1.5508309862591
2012,4,TO,4.1786448298238
2012,4,AL,2.8058070751539
2012,4,RS,10.616113081711
2012,4,BA,3.8712783474718
2012,4,MG,8.6418756208102
2012,4,PB,3.7837623971302
2012,4,MS,8.4910861899718
2012,4,RJ,12.205568833953
2012,4,PA,2.1237632301222
2012,4,SP,17.405809022708
2012,4,SC,11.347438128729
2012,4,PI,2.4779187143047
2012,4,RN,4.581575778191
2012,4,SE,3.6466944175544
2012,4,MT,6.621721000487
2012,4,DF,16.857414012353
2012,4,PR,12.018596384318
2012,4,RR,3.3662423911839
2012,4,ES,8.4589484165973
2012,4,RO,4.5431334102585
2012,4,AC,3.7888460894323
2012,4,GO,8.1080152116868
2012,4,AM,3.2515637898811
2012,4,AP,0.63305475222161
2012,4,CE,4.0616605420502
2012,4,PE,3.9793439290191
2013,4,RO,5.1557504948079
2013,4,AL,3.726205760152
2013,4,TO,5.1274816709389
2013,4,SC,13.251583360235
2013,4,SE,4.8410439880864
2013,4,MT,8.0626937190724
2013,4,CE,4.9658349024896
2013,4,PB,4.7134453475349
2013,4,SP,19.028367647252
2013,4,MS,9.8036086731337
2013,4,RS,12.005135575001
2013,4,PA,2.7535141658577
2013,4,AC,4.3951786142601
2013,4,RR,5.1777970881148
2013,4,AM,4.0654305155828
2013,4,DF,19.121838059725
2013,4,ES,10.240529313733
2013,4,PE,4.8042733714417
2013,4,BA,4.8271008083686
2013,4,RN,5.714550346664
2013,4,MA,2.1512398735001
2013,4,GO,9.6719640435185
2013,4,RJ,14.478332537036
2013,4,MG,9.9462753883944
2013,4,PI,3.2505596776459
2013,4,AP,1.8638652623382
2013,4,PR,13.961724392369
2014,4,SC,14.009822259059
2014,4,AL,4.1875408028331
2014,4,RR,5.8477027979478
2014,4,BA,4.8841086730332
2014,4,PE,5.2005147390197
2014,4,RS,12.778745102972
2014,4,PR,14.705443481748
2014,4,MA,2.3650998093844
2014,4,CE,5.5478018302741
2014,4,MS,10.632967861932
2014,4,DF,20.263743023148
2014,4,PI,3.6981112165635
2014,4,RN,6.5775250973708
2014,4,SE,5.3485919053115
2014,4,AP,2.2521210999788
2014,4,RJ,15.850831614707
2014,4,MT,8.611322099498
2014,4,AM,4.3260613862525
2014,4,TO,5.3130099231208
2014,4,PB,5.2749308262959
2014,4,SP,20.028566541213
2014,4,AC,5.1659898797496
2014,4,GO,10.403621483707
2014,4,MG,10.405273428964
2014,4,RO,5.374739470922
2014,4,ES,10.679367374718
2014,4,PA,2.9136963793712
2015,4,DF,21.676976214884
2015,4,PE,5.4454609410257
2015,4,ES,11.936065671244
2015,4,RJ,16.82310246056
2015,4,PB,6.0285733483608
2015,4,PI,4.1853146349693
2015,4,MS,12.057341858113
2015,4,MT,9.6067215882112
2015,4,SC,15.566084376569
2015,4,PA,3.2206903261113
2015,4,GO,11.487099473236
2015,4,PR,15.801864913769
2015,4,RO,6.8601014222796
2015,4,AM,5.4508262422159
2015,4,MA,2.7069645318765
2015,4,AC,6.1374431876431
2015,4,BA,5.1594067076631
2015,4,SP,20.599519421962
2015,4,RS,13.782878160992
2015,4,CE,6.5921042349638
2015,4,AL,4.4751078504273
2015,4,RR,6.6736964116103
2015,4,TO,6.0147105980439
2015,4,AP,4.9116274610074
2015,4,MG,11.137200718218
2015,4,SE,6.1587944353286
2015,4,RN,7.0676629964413
2016,4,PA,3.5193336162652
2016,4,SP,21.237704319108
2016,4,AL,4.4420838257109
2016,4,RO,7.4306471425243
2016,4,ES,12.166916757148
2016,4,DF,22.158856605703
2016,4,SC,16.530065642531
2016,4,SE,6.7347411006194
2016,4,RJ,17.831919760358
2016,4,PR,16.186258948969
2016,4,RN,7.5315461880933
2016,4,AM,6.4592254190602
2016,4,MG,11.846384758021
2016,4,PI,4.5691860370758
2016,4,BA,5.2540612186293
2016,4,MT,10.314544297541
2016,4,PE,5.3836777553503
2016,4,GO,12.060905676737
2016,4,MS,12.755942042105
2016,4,RS,13.915663893441
2016,4,CE,6.6479614314581
2016,4,AP,6.6561103147471
2016,4,PB,6.2842222021941
2016,4,TO,6.5624245112288
2016,4,AC,6.5492406470088
2016,4,MA,2.9193071331085
2016,4,RR,7.177874679877
2017,4,MT,11.178869597653
2017,4,RN,8.1151125842375
2017,4,DF,22.848191061717
2017,4,CE,7.0440733883012
2017,4,GO,13.111858007678
2017,4,TO,7.0910599633897
2017,4,MA,3.2852576546915
2017,4,ES,13.032020307537
2017,4,AM,6.7061052306451
2017,4,PA,3.8328497477204
2017,4,RO,7.7719259276252
2017,4,AL,4.6228850987641
2017,4,RS,15.435174766314
2017,4,AP,7.3965703475032
2017,4,MG,12.750424335018
2017,4,PB,6.7869675940106
2017,4,PI,5.0170289336214
2017,4,RR,7.2650511736989
2017,4,SP,21.656583656574
2017,4,PE,5.6182159701843
2017,4,SE,7.2541496765572
2017,4,BA,5.414476002002
2017,4,MS,13.519008822742
2017,4,AC,7.0239883823301
2017,4,PR,16.900661049995
2017,4,SC,18.059683501451
2017,4,RJ,18.348675967462
2018,4,SC,20.775011458814
2018,4,PR,19.086119715655
2018,4,TO,7.6923920489952
2018,4,CE,8.4260780492347
2018,4,DF,23.503048583886
2018,4,AM,7.3689331713101
2018,4,BA,6.2179171396662
2018,4,GO,14.436715086449
2018,4,PI,5.575168431722
2018,4,RR,7.1929603012422
2018,4,ES,13.949535349954
2018,4,SP,22.582956560953
2018,4,RJ,19.384099102839
2018,4,AL,4.9214961803388
2018,4,SE,8.5718556227044
2018,4,AP,8.1010677905335
2018,4,MG,14.63458761594
2018,4,MS,14.949060998169
2018,4,PE,5.8196719061831
2018,4,RN,9.9823410473273
2018,4,AC,7.7004022328322
2018,4,RS,16.967604133042
2018,4,RO,8.075698808498
2018,4,MT,12.057667652152
2018,4,MA,4.0862520354691
2018,4,PA,4.4820326659677
2018,4,PB,7.9515436120905
2019,4,MA,4.1860511396144
2019,4,AP,7.9808895543548
2019,4,RS,18.312659620525
2019,4,PI,6.0009845212069
2019,4,TO,7.3901013934282
2019,4,RO,9.1837170123391
2019,4,RN,11.111839287613
2019,4,SE,9.3184064665532
2019,4,SP,23.264335820231
2019,4,AM,8.061856422972
2019,4,MT,12.452447677192
2019,4,MG,15.928610040882
2019,4,ES,14.929936350628
2019,4,RR,6.6432753812213
2019,4,CE,9.7122420666555
2019,4,BA,7.100777668119
2019,4,AC,7.6592293489327
2019,4,PB,8.8979946433075
2019,4,DF,24.739511810087
2019,4,MS,15.347360629806
2019,4,PE,6.2638646191872
2019,4,AL,5.287165720683
2019,4,GO,14.683273514371
2019,4,SC,22.671420539682
2019,4,PA,4.6032200398966
2019,4,PR,20.436275221195
2019,4,RJ,19.888397175751
2020,4,RN,12.207953968986
2020,4,SP,23.764104957836
2020,4,MG,17.057790404752
2020,4,RR,6.3373178530807
2020,4,AC,8.2459591693265
2020,4,PB,10.541354218022
2020,4,MA,4.6726719782858
2020,4,PE,6.8139077338653
2020,4,AM,8.7685244186588
2020,4,ES,15.116195737374
2020,4,RO,10.277539422414
2020,4,AP,9.8757169832961
2020,4,MT,13.068056913168
2020,4,MS,14.794532969939
2020,4,SE,11.297187622896
2020,4,GO,14.61590566677
2020,4,SC,24.833086477925
2020,4,RJ,20.048846961151
2020,4,BA,7.7013922618769
2020,4,AL,5.2279992820666
2020,4,PA,5.0878166750263
2020,4,PI,6.5268006160282
2020,4,PR,20.744568131575
2020,4,DF,23.931206115012
2020,4,TO,7.3552356017614
2020,4,CE,10.941200896444
2020,4,RS,20.260504327983
2021,4,RJ,21.020403497854
2021,4,RS,23.1690909188
2021,4,AC,10.432211253592
2021,4,RO,12.91462097681
2021,4,SC,28.933311566133
2021,4,PB,12.728862120622
2021,4,MT,15.567803483617
2021,4,AL,6.1714857902763
2021,4,SP,26.253184507973
2021,4,RN,15.998489034892
2021,4,MS,16.153412444107
2021,4,TO,7.2365442371253
2021,4,BA,9.1886118164842
2021,4,DF,25.94377557363
2021,4,PR,23.687704266101
2021,4,PI,9.687519046284
2021,4,PA,6.6047617321645
2021,4,CE,13.476348311323
2021,4,ES,16.437658770114
2021,4,GO,16.688245233737
2021,4,MG,19.332036674036
2021,4,RR,9.0908946878946
2021,4,PE,7.7671876639414
2021,4,MA,5.9265470796804
2021,4,SE,11.982722261562
2021,4,AM,9.8494574488665
2021,4,AP,12.101562708509
2022,4,DF,26.52481558983
2022,4,AM,10.946499937354
2022,4,RS,26.571538455501
2022,4,TO,9.5903041192313
2022,4,PE,9.2310812231331
2022,4,AL,8.1766211013353
2022,4,PB,14.261737651497
2022,4,MA,7.2885209572919
2022,4,SC,31.940895605939
2022,4,RR,12.806241027833
2022,4,AC,12.246437219642
2022,4,MS,17.863311622901
2022,4,MG,22.139940443462
2022,4,PR,25.651391284523
2022,4,RO,16.033577226188
2022,4,RJ,21.544372731714
2022,4,RN,18.469135497372
2022,4,GO,17.513389482875
2022,4,SP,28.393077067329
2022,4,CE,15.521958578358
2022,4,PI,11.375676817794
2022,4,SE,13.488539962386
2022,4,AP,13.646561753301
2022,4,MT,18.900217927952
2022,4,BA,10.420363070863
2022,4,ES,19.09362230766
2022,4,PA,7.7223473201472
2023,4,MT,21.570438281486
2023,4,GO,20.015469379586
2023,4,PI,12.564052367552
2023,4,RO,20.527496242922
2023,4,SE,16.430842729632
2023,4,RR,13.432279904385
2023,4,RS,30.664355132013
2023,4,SP,32.047046159519
2023,4,SC,34.076412153541
2023,4,AP,19.637549965372
2023,4,DF,30.180599119368
2023,4,AC,12.939353706992
2023,4,PB,16.331206857727
2023,4,AL,9.2954429257003
2023,4,PR,27.844254862797
2023,4,MS,21.267276090978
2023,4,PE,11.256320961609
2023,4,MG,25.69767012722
2023,4,RN,21.624233967598
2023,4,AM,12.92837795835
2023,4,RJ,24.269271390419
2023,4,CE,17.482740515814
2023,4,TO,12.503217090242
2023,4,ES,23.129444062141
2023,4,MA,8.9648911197859
2023,4,BA,12.573985331644
2023,4,PA,9.6826172861654
2011,5,PE,3.1330487032948
2011,5,PR,10.977032370832
2011,5,MA,1.2013037163777
2011,5,AP,0.51663415610447
2011,5,RJ,10.581397828596
2011,5,SC,10.256422567183
2011,5,RO,4.0598844476702
2011,5,MG,7.5642141046765
2011,5,RN,3.6493060191722
2011,5,BA,3.0860305405487
2011,5,MT,5.9287567353141
2011,5,AM,2.2557215372626
2011,5,DF,15.423942478289
2011,5,CE,3.4791025156107
2011,5,ES,7.1481488225159
2011,5,PB,3.0725909909604
2011,5,TO,3.6614332468479
2011,5,MS,7.398661670935
2011,5,PI,1.9902793880405
2011,5,GO,7.1559488776086
2011,5,SP,15.100295551383
2011,5,PA,1.6915499601981
2011,5,AL,2.3051798849798
2011,5,RR,1.2553304371569
2011,5,AC,3.2691303630655
2011,5,RS,9.2863435233398
2011,5,SE,3.0489111066302
2012,5,PB,3.8785608778223
2012,5,MT,6.6984474596064
2012,5,MS,8.5577662034047
2012,5,AP,0.66155098414294
2012,5,RR,3.5646529336726
2012,5,MA,1.6299402636855
2012,5,AL,2.8743647676451
2012,5,BA,3.9497541840006
2012,5,SE,3.7846513250419
2012,5,MG,8.7758459289754
2012,5,PI,2.5351972373489
2012,5,TO,4.2775159853599
2012,5,CE,4.1110974860898
2012,5,PR,12.185003811304
2012,5,GO,8.1932372329781
2012,5,RS,10.751744423853
2012,5,RJ,12.3730646945
2012,5,PA,2.1717045915839
2012,5,PE,4.1005084940974
2012,5,ES,8.6350684364563
2012,5,SP,17.661259706544
2012,5,DF,17.046916145881
2012,5,AC,3.8686987104338
2012,5,AM,3.3458730445384
2012,5,RN,4.7798517588474
2012,5,SC,11.465866359259
2012,5,RO,4.6044748141838
2013,5,CE,5.0064809397624
2013,5,SC,13.455379401371
2013,5,AL,3.7849331790014
2013,5,SE,4.8805064459296
2013,5,PR,14.067559704304
2013,5,MG,10.023881746223
2013,5,BA,4.8339577862712
2013,5,PE,4.8691147312493
2013,5,PI,3.2734340099242
2013,5,RN,5.8569207960602
2013,5,SP,19.216006579665
2013,5,DF,19.343998864277
2013,5,RJ,14.624370778428
2013,5,MT,8.2105750390969
2013,5,PB,4.7465500235769
2013,5,AP,1.8820444258677
2013,5,AC,4.442491031727
2013,5,PA,2.7635305776588
2013,5,GO,9.816269580029
2013,5,MS,10.086047437074
2013,5,RR,5.2791763573321
2013,5,TO,5.1753058135253
2013,5,MA,2.152252635191
2013,5,RS,12.126132693786
2013,5,AM,4.0586914175359
2013,5,ES,10.375574297519
2013,5,RO,5.3207807996297
2014,5,AM,4.4052647100609
2014,5,AP,2.4196050046531
2014,5,MT,8.6781330518432
2014,5,RN,6.4021228473731
2014,5,AC,5.2732712312113
2014,5,TO,5.423281855058
2014,5,PA,2.9554898699317
2014,5,RO,5.5063203978211
2014,5,GO,10.4012124249
2014,5,RS,12.926970740668
2014,5,DF,20.375795632672
2014,5,MG,10.480011125918
2014,5,RR,5.9548591191464
2014,5,PE,5.2194970978058
2014,5,SE,5.5194287645366
2014,5,AL,4.2020518428869
2014,5,ES,10.840357496524
2014,5,RJ,15.888835964223
2014,5,BA,4.9135088307159
2014,5,SC,14.1408683794
2014,5,CE,5.5859401342541
2014,5,MS,10.766955540487
2014,5,SP,20.156269964395
2014,5,MA,2.375888262825
2014,5,PB,5.3107471066602
2014,5,PI,3.7619583903603
2014,5,PR,14.806366739971
2015,5,TO,6.0095665651221
2015,5,PB,6.0535233659196
2015,5,PI,4.2530827447055
2015,5,GO,11.626754386099
2015,5,MA,2.7262175217096
2015,5,AP,5.1393505497315
2015,5,MT,9.7063693629459
2015,5,MS,12.225455469934
2015,5,CE,6.6956122789739
2015,5,RN,7.0551061900948
2015,5,RO,7.0158321470995
2015,5,DF,21.722341966616
2015,5,PE,5.4599256908508
2015,5,SE,6.192044058905
2015,5,AL,4.4959102636277
2015,5,PA,3.2431143480488
2015,5,BA,5.1750152101915
2015,5,SC,15.627228112895
2015,5,SP,20.701351352088
2015,5,RS,13.930836913897
2015,5,MG,11.308348755193
2015,5,RR,6.7533847416971
2015,5,PR,15.886716577216
2015,5,ES,11.882938928183
2015,5,RJ,16.992561830193
2015,5,AC,6.222369038895
2015,5,AM,5.5580610277966
2016,5,AP,6.8546288603183
2016,5,PB,6.3150363450801
2016,5,RJ,17.906239894274
2016,5,PR,16.177426212159
2016,5,MA,2.9407577168873
2016,5,PE,5.394292861138
2016,5,BA,5.2898677408097
2016,5,ES,12.201166896655
2016,5,MS,12.855669150415
2016,5,AL,4.4513028101141
2016,5,MT,10.58344760933
2016,5,TO,6.6541000550449
2016,5,PA,3.5727884860136
2016,5,RR,7.2399711271296
2016,5,DF,22.173334293938
2016,5,SP,21.284133671486
2016,5,CE,6.6633469815516
2016,5,SE,6.792834573597
2016,5,PI,4.6082930611093
2016,5,MG,12.026996275498
2016,5,SC,16.635513249849
2016,5,AC,6.5784872180039
2016,5,AM,6.556957049881
2016,5,RS,14.070352831283
2016,5,RO,7.5096538634682
2016,5,RN,7.5674827688889
2016,5,GO,12.268736004657
2017,5,MS,13.683377411006
2017,5,PE,5.6524655442696
2017,5,RN,8.9275734834955
2017,5,RR,7.2815807743243
2017,5,ES,13.139703404663
2017,5,BA,5.4239087501733
2017,5,MT,11.314400016215
2017,5,SE,7.4450332534638
2017,5,MG,12.957505538739
2017,5,DF,22.979185924031
2017,5,PI,5.0404398259126
2017,5,AP,7.4569056430119
2017,5,PB,6.8982838740166
2017,5,PR,16.844295686453
2017,5,RS,15.323333185664
2017,5,PA,3.8878329071676
2017,5,SC,18.115236219156
2017,5,AL,4.6296431368848
2017,5,RO,7.8887515603328
2017,5,MA,3.2837908805764
2017,5,AC,7.0601099319568
2017,5,RJ,18.504951552044
2017,5,GO,13.242685213464
2017,5,CE,7.4082771741865
2017,5,TO,7.1557738198528
2017,5,SP,21.682029637786
2017,5,AM,6.7391414627954
2018,5,AL,5.0571668005106
2018,5,RJ,19.523958314144
2018,5,GO,14.521464949699
2018,5,RR,7.1539273988015
2018,5,PR,19.233334263766
2018,5,AM,7.4394369150219
2018,5,BA,6.2469308929804
2018,5,PB,7.9947425922071
2018,5,RN,10.2787479794
2018,5,AP,8.1518373568737
2018,5,MS,15.142563230079
2018,5,PI,5.5528340856291
2018,5,SE,8.6702772062256
2018,5,RS,17.352956112372
2018,5,TO,7.8067003226693
2018,5,MT,12.114237396787
2018,5,ES,14.075047132276
2018,5,MG,14.651893867365
2018,5,SP,22.632957818302
2018,5,MA,4.0870662945455
2018,5,PE,5.7965753310421
2018,5,SC,20.80550640101
2018,5,AC,7.8021356791491
2018,5,CE,8.6096274469373
2018,5,DF,23.639652515394
2018,5,RO,8.2654220761241
2018,5,PA,4.5485110608479
2019,5,GO,14.768418188798
2019,5,MT,12.566799864497
2019,5,PE,6.2917913030073
2019,5,CE,10.21676796888
2019,5,MG,16.236100366044
2019,5,SE,9.4848457715111
2019,5,RR,6.7093560516713
2019,5,MS,15.46257072812
2019,5,RJ,20.04475534908
2019,5,TO,7.701116684424
2019,5,AM,8.1016298784667
2019,5,DF,24.79376932756
2019,5,PR,20.541826957009
2019,5,AL,5.249516976544
2019,5,BA,7.1021278684246
2019,5,RO,9.4953939743592
2019,5,AP,7.9114496307387
2019,5,ES,15.045911930053
2019,5,SC,21.421783411872
2019,5,RN,11.473033995303
2019,5,PA,4.6314693010405
2019,5,RS,19.37590939843
2019,5,MA,4.1566412771471
2019,5,PI,6.1928038055084
2019,5,PB,8.9241175269536
2019,5,SP,23.504361191048
2019,5,AC,7.6922457478444
2020,5,TO,7.7903648498982
2020,5,AP,10.046338611213
2020,5,SC,25.238513686658
2020,5,RS,20.43859674566
2020,5,RN,12.872966160829
2020,5,PI,6.7568182713878
2020,5,PB,10.811928045082
2020,5,RO,10.354850961471
2020,5,AL,5.1628579142118
2020,5,GO,15.21530546906
2020,5,RJ,19.968504964077
2020,5,PE,6.9469924415127
2020,5,MG,17.170168102656
2020,5,RR,6.8749886506394
2020,5,SP,23.780671067469
2020,5,PA,5.2562256876052
2020,5,DF,24.380386751692
2020,5,SE,11.351696788092
2020,5,AC,8.3703447532981
2020,5,ES,15.197591230886
2020,5,BA,8.1000928927624
2020,5,MS,14.837210406961
2020,5,MT,13.193728967365
2020,5,MA,4.7823652850719
2020,5,AM,8.8656146785803
2020,5,CE,11.0959849445
2020,5,PR,20.928423991799
2021,5,AM,10.016888029937
2021,5,CE,14.372387029948
2021,5,MA,6.1861260467563
2021,5,RN,16.417145209689
2021,5,RS,24.236956526116
2021,5,PA,6.4801233956352
2021,5,PI,9.9139412704024
2021,5,TO,7.1738496133936
2021,5,AP,13.462245858248
2021,5,PB,13.158765789026
2021,5,RR,9.3489823046004
2021,5,BA,9.3349485360099
2021,5,AC,10.427515735575
